scale_factor,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,15,,0.0,_ACPeFUMLILNINESORSTINNON.,0.23076923076923073,4,0.05
0.75,15,,0.0,_ACPeFUMLILNINESORSTINNON.,0.23076923076923073,4,0.1
0.75,15,,0.0,_ACPeFUMLILNINESORSTINNON.,0.23076923076923073,4,0.15
0.75,15,,0.0,_ACPeFUMLILNINESORSTINNON.,0.23076923076923073,4,0.2
0.75,15,,0.0,_ACPeFUMLILNINESORSTINNON.,0.23076923076923073,4,0.25
0.75,15,,0.0,_ACPeFUMLILNINESORSTINNON.,0.23076923076923073,4,0.3
0.75,15,,0.0,_ACPeFUMLILNINESORSTINNON.,0.23076923076923073,4,0.35
0.75,15,,0.0,_ACPeFUMLILNINESORSTINNON.,0.23076923076923073,4,0.4
0.75,15,,0.0,_ACPeFUMLILNINESORSTINNON.,0.23076923076923073,4,0.45
0.75,15,,0.0,"Wh
Wf
if",0.0,4,0.5
0.75,15,,0.0,"Wh
Wf
if",0.0,4,0.55
0.75,15,,0.0,"Wh
Wf
if",0.0,4,0.6
0.75,15,,0.0,"Wh
Wf
if",0.0,4,0.65
0.75,15,,0.0,"Wh
Wf
if",0.0,4,0.7
0.75,15,,0.0,CO FONLIMINESORSTUWNIN,0.3076923076923077,6,0.05
0.75,15,,0.0,CO FONLIMINESORSTUWNIN,0.3076923076923077,6,0.1
0.75,15,,0.0,CO FONLIMINESORSTUWNIN,0.3076923076923077,6,0.15
0.75,15,,0.0,CO FONLIMINESORSTUWNIN,0.3076923076923077,6,0.2
0.75,15,,0.0,CO FONLIMINESORSTUWNIN,0.3076923076923077,6,0.25
0.75,15,,0.0,CO FONLIMINESORSTUWNIN,0.3076923076923077,6,0.3
0.75,15,,0.0,_ACUETONIIM NSEORSTUNEINZ,0.34615384615384615,6,0.35
0.75,15,,0.0,_ACUETONIIM NSEORSTUNEINZ,0.34615384615384615,6,0.4
0.75,15,,0.0,_ACUETONIIM NSEORSTUNEINZ,0.34615384615384615,6,0.45
0.75,15,,0.0,,0.0,6,0.5
0.75,15,,0.0,,0.0,6,0.55
0.75,15,,0.0,,0.0,6,0.6
0.75,15,,0.0,,0.0,6,0.65
0.75,15,,0.0,,0.0,6,0.7
0.75,15,"-ABCDEFGHIMKLMINOPORS}

 

WZ",0.5769230769230769,-ACPRFOMLMLINOFORSTUNNN,0.34615384615384615,8,0.05
0.75,15,"-ABCDEFGHIMKLMINOPORS}

 

WZ",0.5769230769230769,-ACPRFOMLMLINOFORSTUNNN,0.34615384615384615,8,0.1
0.75,15,"-ABCDEFGHIMKLMINOPORS}

 

WZ",0.5769230769230769,-ACPRFOMLMLINOFORSTUNNN,0.34615384615384615,8,0.15
0.75,15,"-ABCDEFGHIMKLMINOPORS}

 

WZ",0.5769230769230769,-ACPRFOMLMLINOFORSTUNNN,0.34615384615384615,8,0.2
0.75,15,-ADCLLEF GHISKLMNOPORSTUIWVYZ,0.6538461538461539,-cURFOMEIMNNTCRSTUWTN,0.3076923076923077,8,0.25
0.75,15,-ADCLLEF GHISKLMNOPORSTUIWVYZ,0.6538461538461539,-cURFOMEIMNNTCRSTUWTN,0.3076923076923077,8,0.3
0.75,15,-ADCLLEF GHISKLMNOPORSTUIWVYZ,0.6538461538461539,-cURFOMEIMNNTCRSTUWTN,0.3076923076923077,8,0.35
0.75,15,-ADCUIEF CHISKCHINOPORSTUNV YZ,0.46153846153846156,,0.0,8,0.4
0.75,15,-ADCUIEF CHISKCHINOPORSTUNV YZ,0.46153846153846156,,0.0,8,0.45
0.75,15,"a

en",0.0,,0.0,8,0.5
0.75,15,"a

en",0.0,,0.0,8,0.55
0.75,15,"a

en",0.0,,0.0,8,0.6
0.75,15,,0.0,,0.0,8,0.65
0.75,15,,0.0,,0.0,8,0.7
0.75,15,"ALODEFGH

 

MOPARS VWXYZ",0.5769230769230769,_ACDEFaNLMMNFORS THD,0.3076923076923077,10,0.05
0.75,15,"ALODEFGH

 

MOPARS VWXYZ",0.5769230769230769,_ACDEFaNLMMNFORS THD,0.3076923076923077,10,0.1
0.75,15,"ALODEFGH

 

MOPARS VWXYZ",0.5769230769230769,_ACDEFaNLMMNFORS THD,0.3076923076923077,10,0.15
0.75,15,‘ABODEFGHIJKI MNOPORS TUVWXYZ:,0.7307692307692308,_AGORFGNLIM MNSrERS HEN,0.23076923076923073,10,0.2
0.75,15,‘ABODEFGHIJKI MNOPORS TUVWXYZ:,0.7307692307692308,_AGORFGNLIM MNSrERS HEN,0.23076923076923073,10,0.25
0.75,15,[ARCDEEGH INA MNCPORSTUMNKYZ,0.5384615384615384,,0.0,10,0.3
0.75,15,[ARCDEEGH INA MNCPORSTUMNKYZ,0.5384615384615384,,0.0,10,0.35
0.75,15,,0.0,,0.0,10,0.4
0.75,15,,0.0,,0.0,10,0.45
0.75,15,,0.0,,0.0,10,0.5
0.75,15,,0.0,,0.0,10,0.55
0.75,15,,0.0,—,0.0,10,0.6
0.75,15,,0.0,—,0.0,10,0.65
0.75,15,,0.0,,0.0,10,0.7
0.75,15,ARCDEFGHIIKLMNOPORS,0.6153846153846154,-acoeFoNiNeORSTUWNINT,0.23076923076923073,12,0.05
0.75,15,ARCDEFGHIIKLMNOPORS,0.6153846153846154,-acoeFoNiNeORSTUWNINT,0.23076923076923073,12,0.1
0.75,15,ARCDEFGHIIKLMNOPORS,0.6153846153846154,-acoeFoNiNeORSTUWNINT,0.23076923076923073,12,0.15
0.75,15,"ARCDEFGHIUKLI

 

PORSTUMMIXYZ",0.5384615384615384,“acvcronioaneonstuviD,0.0,12,0.2
0.75,15,"ARSDEFCHIIKL

 

ORSON",0.34615384615384615,,0.0,12,0.25
0.75,15,"ARSDEFCHIIKL

 

ORSON",0.34615384615384615,,0.0,12,0.3
0.75,15,,0.0,,0.0,12,0.35
0.75,15,,0.0,,0.0,12,0.4
0.75,15,,0.0,,0.0,12,0.45
0.75,15,"Spa
Sauer",0.038461538461538436,,0.0,12,0.5
